Timestamp,Generation_kW,Grid_Feed-In_kW,Grid_Supply_kW,Overall_Consumption_Calc_kW
2019-01-01 00:00:00,0.000,0.000,4.212,4.212
2019-01-01 00:15:00,0.000,0.000,4.212,4.212
2019-01-01 00:30:00,0.000,0.000,4.212,4.212
2019-01-01 00:45:00,0.000,0.000,4.220,4.220
2019-01-01 01:00:00,0.000,0.000,4.212,4.212
2019-01-01 01:15:00,0.000,0.000,4.212,4.212
2019-01-01 01:30:00,0.000,0.000,4.212,4.212
2019-01-01 01:45:00,0.000,0.000,4.212,4.212
2019-01-01 02:00:00,0.000,0.000,4.220,4.220
2019-01-01 02:15:00,0.000,0.000,4.212,4.212
2019-01-01 02:30:00,0.000,0.000,4.812,4.812
2019-01-01 02:45:00,0.000,0.000,4.212,4.212
2019-01-01 03:00:00,0.000,0.000,4.212,4.212
2019-01-01 03:15:00,0.000,0.000,4.220,4.220
2019-01-01 03:30:00,0.000,0.000,4.212,4.212
2019-01-01 03:45:00,0.000,0.000,4.212,4.212
2019-01-01 04:00:00,0.000,0.000,4.212,4.212
2019-01-01 04:15:00,0.000,0.000,4.212,4.212
2019-01-01 04:30:00,0.000,0.000,4.220,4.220
2019-01-01 04:45:00,0.000,0.000,4.812,4.812
2019-01-01 05:00:00,0.000,0.000,4.212,4.212
2019-01-01 05:15:00,0.000,0.000,4.212,4.212
2019-01-01 05:30:00,0.000,0.000,4.212,4.212
2019-01-01 05:45:00,0.000,0.000,4.220,4.220
2019-01-01 06:00:00,0.000,0.000,4.212,4.212
2019-01-01 06:15:00,0.000,0.000,4.212,4.212
2019-01-01 06:30:00,0.000,0.000,4.212,4.212
2019-01-01 06:45:00,0.000,0.000,4.812,4.812
2019-01-01 07:00:00,0.000,0.000,4.220,4.220
2019-01-01 07:15:00,0.000,0.000,4.212,4.212
2019-01-01 07:30:00,0.000,0.000,4.212,4.212
2019-01-01 07:45:00,0.000,0.000,4.220,4.220
2019-01-01 08:00:00,0.000,0.000,4.232,4.232
2019-01-01 08:15:00,0.000,0.000,4.832,4.832
2019-01-01 08:30:00,0.032,0.000,4.800,4.832
2019-01-01 08:45:00,0.272,0.000,4.528,4.800
2019-01-01 09:00:00,0.640,0.000,4.160,4.800
2019-01-01 09:15:00,1.032,0.000,3.768,4.800
2019-01-01 09:30:00,1.812,0.000,2.988,4.800
2019-01-01 09:45:00,2.040,0.000,2.160,4.200
2019-01-01 10:00:00,3.032,0.000,1.768,4.800
2019-01-01 10:15:00,3.412,0.000,0.788,4.200
2019-01-01 10:30:00,2.232,0.000,1.968,4.200
2019-01-01 10:45:00,3.440,0.000,1.360,4.800
2019-01-01 11:00:00,3.420,0.000,0.780,4.200
2019-01-01 11:15:00,4.192,0.000,0.608,4.800
2019-01-01 11:30:00,3.972,0.000,0.228,4.200
2019-01-01 11:45:00,2.740,0.000,2.060,4.800
2019-01-01 12:00:00,2.672,0.000,1.528,4.200
2019-01-01 12:15:00,5.712,0.912,0.000,4.800
2019-01-01 12:30:00,2.520,0.000,1.680,4.200
2019-01-01 12:45:00,2.652,0.000,1.548,4.200
2019-01-01 13:00:00,2.172,0.000,2.628,4.800
2019-01-01 13:15:00,2.620,0.000,1.580,4.200
2019-01-01 13:30:00,3.800,0.000,1.000,4.800
2019-01-01 13:45:00,3.820,0.000,0.380,4.200
2019-01-01 14:00:00,4.020,0.000,0.780,4.800
2019-01-01 14:15:00,2.100,0.000,2.100,4.200
2019-01-01 14:30:00,3.660,0.000,1.140,4.800
2019-01-01 14:45:00,1.372,0.000,2.828,4.200
2019-01-01 15:00:00,0.840,0.000,3.960,4.800
2019-01-01 15:15:00,0.612,0.000,3.588,4.200
2019-01-01 15:30:00,0.380,0.000,3.820,4.200
2019-01-01 15:45:00,0.040,0.000,4.772,4.812
2019-01-01 16:00:00,0.000,0.000,4.832,4.832
2019-01-01 16:15:00,0.000,0.000,4.840,4.840
2019-01-01 16:30:00,0.000,0.000,4.832,4.832
2019-01-01 16:45:00,0.000,0.000,4.832,4.832
2019-01-01 17:00:00,0.000,0.000,4.832,4.832
2019-01-01 17:15:00,0.000,0.000,5.440,5.440
2019-01-01 17:30:00,0.000,0.000,4.820,4.820
2019-01-01 17:45:00,0.000,0.000,4.820,4.820
2019-01-01 18:00:00,0.000,0.000,4.812,4.812
2019-01-01 18:15:00,0.000,0.000,4.812,4.812
2019-01-01 18:30:00,0.000,0.000,4.812,4.812
2019-01-01 18:45:00,0.000,0.000,5.412,5.412
2019-01-01 19:00:00,0.000,0.000,4.820,4.820
2019-01-01 19:15:00,0.000,0.000,4.812,4.812
2019-01-01 19:30:00,0.000,0.000,4.812,4.812
2019-01-01 19:45:00,0.000,0.000,4.820,4.820
2019-01-01 20:00:00,0.000,0.000,4.812,4.812
2019-01-01 20:15:00,0.000,0.000,4.812,4.812
2019-01-01 20:30:00,0.000,0.000,4.812,4.812
2019-01-01 20:45:00,0.000,0.000,4.820,4.820
2019-01-01 21:00:00,0.000,0.000,4.812,4.812
2019-01-01 21:15:00,0.000,0.000,4.812,4.812
2019-01-01 21:30:00,0.000,0.000,4.812,4.812
2019-01-01 21:45:00,0.000,0.000,4.820,4.820
2019-01-01 22:00:00,0.000,0.000,4.812,4.812
2019-01-01 22:15:00,0.000,0.000,4.812,4.812
2019-01-01 22:30:00,0.000,0.000,4.212,4.212
2019-01-01 22:45:00,0.000,0.000,4.212,4.212
2019-01-01 23:00:00,0.000,0.000,4.220,4.220
2019-01-01 23:15:00,0.000,0.000,4.212,4.212
2019-01-01 23:30:00,0.000,0.000,4.212,4.212
2019-01-01 23:45:00,0.000,0.000,4.212,4.212
2019-01-02 00:00:00,0.000,0.000,4.220,4.220
2019-01-02 00:15:00,0.000,0.000,4.212,4.212
2019-01-02 00:30:00,0.000,0.000,4.212,4.212
2019-01-02 00:45:00,0.000,0.000,4.212,4.212
2019-01-02 01:00:00,0.000,0.000,4.212,4.212
2019-01-02 01:15:00,0.000,0.000,4.820,4.820
2019-01-02 01:30:00,0.000,0.000,4.212,4.212
2019-01-02 01:45:00,0.000,0.000,4.212,4.212
2019-01-02 02:00:00,0.000,0.000,4.212,4.212
2019-01-02 02:15:00,0.000,0.000,4.220,4.220
2019-01-02 02:30:00,0.000,0.000,4.212,4.212
2019-01-02 02:45:00,0.000,0.000,4.212,4.212
2019-01-02 03:00:00,0.000,0.000,4.212,4.212
2019-01-02 03:15:00,0.000,0.000,4.220,4.220
2019-01-02 03:30:00,0.000,0.000,4.212,4.212
2019-01-02 03:45:00,0.000,0.000,4.212,4.212
2019-01-02 04:00:00,0.000,0.000,4.212,4.212
2019-01-02 04:15:00,0.000,0.000,4.212,4.212
2019-01-02 04:30:00,0.000,0.000,4.220,4.220
2019-01-02 04:45:00,0.000,0.000,4.212,4.212
2019-01-02 05:00:00,0.000,0.000,4.212,4.212
2019-01-02 05:15:00,0.000,0.000,4.812,4.812
2019-01-02 05:30:00,0.000,0.000,4.212,4.212
2019-01-02 05:45:00,0.000,0.000,4.220,4.220
2019-01-02 06:00:00,0.000,0.000,4.212,4.212
2019-01-02 06:15:00,0.000,0.000,4.212,4.212
2019-01-02 06:30:00,0.000,0.000,4.212,4.212
2019-01-02 06:45:00,0.000,0.000,4.220,4.220
2019-01-02 07:00:00,0.000,0.000,4.212,4.212
2019-01-02 07:15:00,0.000,0.000,4.212,4.212
2019-01-02 07:30:00,0.000,0.000,4.212,4.212
2019-01-02 07:45:00,0.000,0.000,4.220,4.220
2019-01-02 08:00:00,0.000,0.000,4.232,4.232
2019-01-02 08:15:00,0.000,0.000,4.832,4.832
2019-01-02 08:30:00,0.220,0.000,4.592,4.812
2019-01-02 08:45:00,1.092,0.000,3.108,4.200
2019-01-02 09:00:00,1.180,0.000,3.620,4.800
2019-01-02 09:15:00,1.272,0.000,2.928,4.200
2019-01-02 09:30:00,2.092,0.000,2.108,4.200
2019-01-02 09:45:00,2.772,0.000,2.028,4.800
2019-01-02 10:00:00,6.200,2.000,0.000,4.200
2019-01-02 10:15:00,7.792,2.992,0.000,4.800
2019-01-02 10:30:00,7.512,2.712,0.000,4.800
2019-01-02 10:45:00,8.180,2.780,0.000,5.400
2019-01-02 11:00:00,9.720,4.920,0.000,4.800
2019-01-02 11:15:00,9.340,5.140,0.000,4.200
2019-01-02 11:30:00,6.872,2.072,0.000,4.800
2019-01-02 11:45:00,11.100,6.900,0.000,4.200
2019-01-02 12:00:00,11.912,7.112,0.000,4.800
2019-01-02 12:15:00,15.392,11.192,0.000,4.200
2019-01-02 12:30:00,12.200,8.000,0.000,4.200
2019-01-02 12:45:00,15.280,10.480,0.000,4.800
2019-01-02 13:00:00,8.528,4.328,0.000,4.200
2019-01-02 13:15:00,18.040,13.840,0.000,4.200
2019-01-02 13:30:00,12.020,6.620,0.000,5.400
2019-01-02 13:45:00,12.540,7.740,0.000,4.800
2019-01-02 14:00:00,8.780,3.980,0.000,4.800
2019-01-02 14:15:00,7.440,3.240,0.000,4.200
2019-01-02 14:30:00,5.700,1.500,0.000,4.200
2019-01-02 14:45:00,5.548,0.748,0.000,4.800
2019-01-02 15:00:00,4.008,0.000,0.192,4.200
2019-01-02 15:15:00,5.008,0.208,0.000,4.800
2019-01-02 15:30:00,3.620,0.000,0.580,4.200
2019-01-02 15:45:00,1.980,0.000,2.820,4.800
2019-01-02 16:00:00,1.340,0.000,2.860,4.200
2019-01-02 16:15:00,1.352,0.000,2.848,4.200
2019-01-02 16:30:00,0.380,0.000,4.420,4.800
2019-01-02 16:45:00,0.000,0.000,4.832,4.832
2019-01-02 17:00:00,0.000,0.000,4.832,4.832
2019-01-02 17:15:00,0.000,0.000,4.832,4.832
2019-01-02 17:30:00,0.000,0.000,4.840,4.840
2019-01-02 17:45:00,0.000,0.000,5.412,5.412
2019-01-02 18:00:00,0.000,0.000,4.812,4.812
2019-01-02 18:15:00,0.000,0.000,4.820,4.820
2019-01-02 18:30:00,0.000,0.000,4.812,4.812
2019-01-02 18:45:00,0.000,0.000,4.812,4.812
2019-01-02 19:00:00,0.000,0.000,4.820,4.820
2019-01-02 19:15:00,0.000,0.000,4.812,4.812
2019-01-02 19:30:00,0.000,0.000,4.812,4.812
2019-01-02 19:45:00,0.000,0.000,4.812,4.812
2019-01-02 20:00:00,0.000,0.000,4.812,4.812
2019-01-02 20:15:00,0.000,0.000,5.420,5.420
2019-01-02 20:30:00,0.000,0.000,4.812,4.812
2019-01-02 20:45:00,0.000,0.000,4.812,4.812
2019-01-02 21:00:00,0.000,0.000,4.820,4.820
2019-01-02 21:15:00,0.000,0.000,4.812,4.812
2019-01-02 21:30:00,0.000,0.000,4.812,4.812
2019-01-02 21:45:00,0.000,0.000,4.812,4.812
2019-01-02 22:00:00,0.000,0.000,4.820,4.820
2019-01-02 22:15:00,0.000,0.000,4.212,4.212
2019-01-02 22:30:00,0.000,0.000,4.812,4.812
2019-01-02 22:45:00,0.000,0.000,4.212,4.212
2019-01-02 23:00:00,0.000,0.000,4.212,4.212
2019-01-02 23:15:00,0.000,0.000,4.220,4.220
2019-01-02 23:30:00,0.000,0.000,4.212,4.212
2019-01-02 23:45:00,0.000,0.000,4.212,4.212
2019-01-03 00:00:00,0.000,0.000,4.212,4.212
2019-01-03 00:15:00,0.000,0.000,4.812,4.812
2019-01-03 00:30:00,0.000,0.000,4.220,4.220
2019-01-03 00:45:00,0.000,0.000,4.212,4.212
2019-01-03 01:00:00,0.000,0.000,4.212,4.212
2019-01-03 01:15:00,0.000,0.000,4.212,4.212
2019-01-03 01:30:00,0.000,0.000,4.220,4.220
2019-01-03 01:45:00,0.000,0.000,4.212,4.212
2019-01-03 02:00:00,0.000,0.000,4.212,4.212
2019-01-03 02:15:00,0.000,0.000,4.212,4.212
2019-01-03 02:30:00,0.000,0.000,4.220,4.220
2019-01-03 02:45:00,0.000,0.000,4.212,4.212
2019-01-03 03:00:00,0.000,0.000,4.212,4.212
2019-01-03 03:15:00,0.000,0.000,4.212,4.212
2019-01-03 03:30:00,0.000,0.000,4.812,4.812
2019-01-03 03:45:00,0.000,0.000,4.220,4.220
2019-01-03 04:00:00,0.000,0.000,4.212,4.212
2019-01-03 04:15:00,0.000,0.000,4.212,4.212
2019-01-03 04:30:00,0.000,0.000,4.212,4.212
2019-01-03 04:45:00,0.000,0.000,4.220,4.220
2019-01-03 05:00:00,0.000,0.000,4.212,4.212
2019-01-03 05:15:00,0.000,0.000,4.212,4.212
2019-01-03 05:30:00,0.000,0.000,4.212,4.212
2019-01-03 05:45:00,0.000,0.000,4.212,4.212
2019-01-03 06:00:00,0.000,0.000,4.212,4.212
2019-01-03 06:15:00,0.000,0.000,4.220,4.220
2019-01-03 06:30:00,0.000,0.000,4.212,4.212
2019-01-03 06:45:00,0.000,0.000,4.212,4.212
2019-01-03 07:00:00,0.000,0.000,4.212,4.212
2019-01-03 07:15:00,0.000,0.000,4.220,4.220
2019-01-03 07:30:00,0.000,0.000,4.212,4.212
2019-01-03 07:45:00,0.000,0.000,4.220,4.220
2019-01-03 08:00:00,0.000,0.000,4.232,4.232
2019-01-03 08:15:00,0.000,0.000,4.840,4.840
2019-01-03 08:30:00,0.112,0.000,4.688,4.800
2019-01-03 08:45:00,0.440,0.000,3.760,4.200
2019-01-03 09:00:00,0.720,0.000,4.080,4.800
2019-01-03 09:15:00,0.892,0.000,3.308,4.200
2019-01-03 09:30:00,1.000,0.000,3.200,4.200
2019-01-03 09:45:00,1.112,0.000,3.088,4.200
2019-01-03 10:00:00,1.212,0.000,3.588,4.800
2019-01-03 10:15:00,1.352,0.000,2.848,4.200
2019-01-03 10:30:00,1.392,0.000,2.808,4.200
2019-01-03 10:45:00,1.520,0.000,3.280,4.800
2019-01-03 11:00:00,2.160,0.000,2.040,4.200
2019-01-03 11:15:00,3.800,0.000,0.400,4.200
2019-01-03 11:30:00,8.152,3.352,0.000,4.800
2019-01-03 11:45:00,9.360,5.160,0.000,4.200
2019-01-03 12:00:00,11.420,7.220,0.000,4.200
2019-01-03 12:15:00,16.512,11.712,0.000,4.800
2019-01-03 12:30:00,17.280,13.080,0.000,4.200
2019-01-03 12:45:00,18.340,14.140,0.000,4.200
2019-01-03 13:00:00,15.812,11.012,0.000,4.800
2019-01-03 13:15:00,17.912,13.712,0.000,4.200
2019-01-03 13:30:00,12.900,8.700,0.000,4.200
2019-01-03 13:45:00,13.740,8.940,0.000,4.800
2019-01-03 14:00:00,5.580,1.380,0.000,4.200
2019-01-03 14:15:00,5.220,1.020,0.000,4.200
2019-01-03 14:30:00,5.292,0.492,0.000,4.800
2019-01-03 14:45:00,4.820,0.620,0.000,4.200
2019-01-03 15:00:00,3.760,0.000,0.440,4.200
2019-01-03 15:15:00,4.300,0.000,0.500,4.800
2019-01-03 15:30:00,3.080,0.000,1.120,4.200
2019-01-03 15:45:00,2.132,0.000,2.668,4.800
2019-01-03 16:00:00,1.400,0.000,2.800,4.200
2019-01-03 16:15:00,0.820,0.000,3.380,4.200
2019-01-03 16:30:00,0.340,0.000,4.460,4.800
2019-01-03 16:45:00,0.020,0.000,4.192,4.212
2019-01-03 17:00:00,0.000,0.000,4.840,4.840
2019-01-03 17:15:00,0.000,0.000,4.832,4.832
2019-01-03 17:30:00,0.000,0.000,4.832,4.832
2019-01-03 17:45:00,0.000,0.000,5.420,5.420
2019-01-03 18:00:00,0.000,0.000,4.812,4.812
2019-01-03 18:15:00,0.000,0.000,4.812,4.812
2019-01-03 18:30:00,0.000,0.000,4.812,4.812
2019-01-03 18:45:00,0.000,0.000,4.812,4.812
2019-01-03 19:00:00,0.000,0.000,4.820,4.820
2019-01-03 19:15:00,0.000,0.000,4.812,4.812
2019-01-03 19:30:00,0.000,0.000,4.812,4.812
2019-01-03 19:45:00,0.000,0.000,4.820,4.820
2019-01-03 20:00:00,0.000,0.000,4.812,4.812
2019-01-03 20:15:00,0.000,0.000,4.812,4.812
2019-01-03 20:30:00,0.000,0.000,4.812,4.812
2019-01-03 20:45:00,0.000,0.000,4.820,4.820
2019-01-03 21:00:00,0.000,0.000,4.812,4.812
2019-01-03 21:15:00,0.000,0.000,4.812,4.812
2019-01-03 21:30:00,0.000,0.000,4.812,4.812
2019-01-03 21:45:00,0.000,0.000,4.820,4.820
2019-01-03 22:00:00,0.000,0.000,5.412,5.412
2019-01-03 22:15:00,0.000,0.000,4.212,4.212
2019-01-03 22:30:00,0.000,0.000,4.212,4.212
2019-01-03 22:45:00,0.000,0.000,4.212,4.212
2019-01-03 23:00:00,0.000,0.000,4.220,4.220
2019-01-03 23:15:00,0.000,0.000,4.212,4.212
2019-01-03 23:30:00,0.000,0.000,4.212,4.212
2019-01-03 23:45:00,0.000,0.000,4.212,4.212
2019-01-04 00:00:00,0.000,0.000,4.212,4.212
2019-01-04 00:15:00,0.000,0.000,4.820,4.820
2019-01-04 00:30:00,0.000,0.000,4.212,4.212
2019-01-04 00:45:00,0.000,0.000,4.212,4.212
2019-01-04 01:00:00,0.000,0.000,4.212,4.212
2019-01-04 01:15:00,0.000,0.000,4.220,4.220
2019-01-04 01:30:00,0.000,0.000,4.212,4.212
2019-01-04 01:45:00,0.000,0.000,4.212,4.212
2019-01-04 02:00:00,0.000,0.000,4.212,4.212
2019-01-04 02:15:00,0.000,0.000,4.212,4.212
2019-01-04 02:30:00,0.000,0.000,4.220,4.220
2019-01-04 02:45:00,0.000,0.000,4.212,4.212
2019-01-04 03:00:00,0.000,0.000,4.212,4.212
2019-01-04 03:15:00,0.000,0.000,4.212,4.212
2019-01-04 03:30:00,0.000,0.000,4.220,4.220
2019-01-04 03:45:00,0.000,0.000,4.212,4.212
2019-01-04 04:00:00,0.000,0.000,4.812,4.812
2019-01-04 04:15:00,0.000,0.000,4.212,4.212
2019-01-04 04:30:00,0.000,0.000,4.212,4.212
2019-01-04 04:45:00,0.000,0.000,4.220,4.220
2019-01-04 05:00:00,0.000,0.000,4.212,4.212
2019-01-04 05:15:00,0.000,0.000,4.212,4.212
2019-01-04 05:30:00,0.000,0.000,4.212,4.212
2019-01-04 05:45:00,0.000,0.000,4.212,4.212
2019-01-04 06:00:00,0.000,0.000,4.212,4.212
2019-01-04 06:15:00,0.000,0.000,4.220,4.220
2019-01-04 06:30:00,0.000,0.000,4.212,4.212
2019-01-04 06:45:00,0.000,0.000,4.212,4.212
2019-01-04 07:00:00,0.000,0.000,4.212,4.212
2019-01-04 07:15:00,0.000,0.000,4.220,4.220
2019-01-04 07:30:00,0.000,0.000,4.212,4.212
2019-01-04 07:45:00,0.000,0.000,4.220,4.220
2019-01-04 08:00:00,0.000,0.000,4.232,4.232
2019-01-04 08:15:00,0.032,0.000,4.780,4.812
2019-01-04 08:30:00,0.380,0.000,4.432,4.812
2019-01-04 08:45:00,1.000,0.000,3.200,4.200
2019-01-04 09:00:00,1.052,0.000,3.748,4.800
2019-01-04 09:15:00,1.372,0.000,2.828,4.200
2019-01-04 09:30:00,1.960,0.000,2.240,4.200
2019-01-04 09:45:00,2.100,0.000,2.700,4.800
2019-01-04 10:00:00,2.040,0.000,2.160,4.200
2019-01-04 10:15:00,1.720,0.000,2.480,4.200
2019-01-04 10:30:00,1.972,0.000,2.228,4.200
2019-01-04 10:45:00,2.180,0.000,2.620,4.800
2019-01-04 11:00:00,2.940,0.000,1.260,4.200
2019-01-04 11:15:00,4.540,0.000,0.260,4.800
2019-01-04 11:30:00,9.140,4.940,0.000,4.200
2019-01-04 11:45:00,13.428,9.228,0.000,4.200
2019-01-04 12:00:00,14.860,10.660,0.000,4.200
2019-01-04 12:15:00,17.032,12.232,0.000,4.800
2019-01-04 12:30:00,17.232,13.032,0.000,4.200
2019-01-04 12:45:00,17.448,13.248,0.000,4.200
2019-01-04 13:00:00,16.900,12.100,0.000,4.800
2019-01-04 13:15:00,17.420,13.220,0.000,4.200
2019-01-04 13:30:00,16.160,11.960,0.000,4.200
2019-01-04 13:45:00,15.800,11.000,0.000,4.800
2019-01-04 14:00:00,9.820,5.620,0.000,4.200
2019-01-04 14:15:00,8.288,3.488,0.000,4.800
2019-01-04 14:30:00,9.620,5.420,0.000,4.200
2019-01-04 14:45:00,9.812,5.612,0.000,4.200
2019-01-04 15:00:00,6.008,1.208,0.000,4.800
2019-01-04 15:15:00,6.220,2.020,0.000,4.200
2019-01-04 15:30:00,5.252,1.052,0.000,4.200
2019-01-04 15:45:00,2.940,0.000,1.860,4.800
2019-01-04 16:00:00,2.152,0.000,2.048,4.200
2019-01-04 16:15:00,1.820,0.000,2.980,4.800
2019-01-04 16:30:00,0.972,0.000,3.228,4.200
2019-01-04 16:45:00,0.432,0.000,3.768,4.200
2019-01-04 17:00:00,0.000,0.000,4.832,4.832
2019-01-04 17:15:00,0.000,0.000,5.440,5.440
2019-01-04 17:30:00,0.000,0.000,4.832,4.832
2019-01-04 17:45:00,0.000,0.000,4.812,4.812
2019-01-04 18:00:00,0.000,0.000,4.820,4.820
2019-01-04 18:15:00,0.000,0.000,4.812,4.812
2019-01-04 18:30:00,0.000,0.000,4.812,4.812
2019-01-04 18:45:00,0.000,0.000,4.812,4.812
2019-01-04 19:00:00,0.000,0.000,4.820,4.820
2019-01-04 19:15:00,0.000,0.000,4.812,4.812
2019-01-04 19:30:00,0.000,0.000,4.812,4.812
2019-01-04 19:45:00,0.000,0.000,5.412,5.412
2019-01-04 20:00:00,0.000,0.000,4.812,4.812
2019-01-04 20:15:00,0.000,0.000,4.820,4.820
2019-01-04 20:30:00,0.000,0.000,4.812,4.812
2019-01-04 20:45:00,0.000,0.000,4.812,4.812
2019-01-04 21:00:00,0.000,0.000,4.812,4.812
2019-01-04 21:15:00,0.000,0.000,4.820,4.820
2019-01-04 21:30:00,0.000,0.000,4.812,4.812
2019-01-04 21:45:00,0.000,0.000,4.812,4.812
2019-01-04 22:00:00,0.000,0.000,4.820,4.820
2019-01-04 22:15:00,0.000,0.000,4.212,4.212
2019-01-04 22:30:00,0.000,0.000,4.212,4.212
2019-01-04 22:45:00,0.000,0.000,4.812,4.812
2019-01-04 23:00:00,0.000,0.000,4.212,4.212
2019-01-04 23:15:00,0.000,0.000,4.220,4.220
2019-01-04 23:30:00,0.000,0.000,4.212,4.212
2019-01-04 23:45:00,0.000,0.000,4.212,4.212
2019-01-05 00:00:00,0.000,0.000,4.212,4.212
2019-01-05 00:15:00,0.000,0.000,4.212,4.212
2019-01-05 00:30:00,0.000,0.000,4.220,4.220
2019-01-05 00:45:00,0.000,0.000,4.212,4.212
2019-01-05 01:00:00,0.000,0.000,4.212,4.212
2019-01-05 01:15:00,0.000,0.000,4.212,4.212
2019-01-05 01:30:00,0.000,0.000,4.212,4.212
2019-01-05 01:45:00,0.000,0.000,4.220,4.220
2019-01-05 02:00:00,0.000,0.000,4.212,4.212
2019-01-05 02:15:00,0.000,0.000,4.812,4.812
2019-01-05 02:30:00,0.000,0.000,4.212,4.212
2019-01-05 02:45:00,0.000,0.000,4.212,4.212
2019-01-05 03:00:00,0.000,0.000,4.220,4.220
2019-01-05 03:15:00,0.000,0.000,4.212,4.212
2019-01-05 03:30:00,0.000,0.000,4.212,4.212
2019-01-05 03:45:00,0.000,0.000,4.212,4.212
2019-01-05 04:00:00,0.000,0.000,4.220,4.220
2019-01-05 04:15:00,0.000,0.000,4.212,4.212
2019-01-05 04:30:00,0.000,0.000,4.812,4.812
2019-01-05 04:45:00,0.000,0.000,4.212,4.212
2019-01-05 05:00:00,0.000,0.000,4.220,4.220
2019-01-05 05:15:00,0.000,0.000,4.212,4.212
2019-01-05 05:30:00,0.000,0.000,4.212,4.212
2019-01-05 05:45:00,0.000,0.000,4.212,4.212
2019-01-05 06:00:00,0.000,0.000,4.212,4.212
2019-01-05 06:15:00,0.000,0.000,4.220,4.220
2019-01-05 06:30:00,0.000,0.000,4.212,4.212
2019-01-05 06:45:00,0.000,0.000,4.212,4.212
2019-01-05 07:00:00,0.000,0.000,4.212,4.212
2019-01-05 07:15:00,0.000,0.000,4.212,4.212
2019-01-05 07:30:00,0.000,0.000,5.420,5.420
2019-01-05 07:45:00,0.000,0.000,5.412,5.412
2019-01-05 08:00:00,0.000,0.000,4.820,4.820
2019-01-05 08:15:00,0.000,0.000,6.040,6.040
2019-01-05 08:30:00,0.000,0.000,4.832,4.832
2019-01-05 08:45:00,0.000,0.000,4.832,4.832
2019-01-05 09:00:00,0.060,0.000,4.752,4.812
2019-01-05 09:15:00,0.032,0.000,4.180,4.212
2019-01-05 09:30:00,0.192,0.000,4.608,4.800
2019-01-05 09:45:00,0.152,0.000,4.060,4.212
2019-01-05 10:00:00,0.252,0.000,3.948,4.200
2019-01-05 10:15:00,0.040,0.000,4.760,4.800
2019-01-05 10:30:00,0.100,0.000,4.100,4.200
2019-01-05 10:45:00,0.072,0.000,4.128,4.200
2019-01-05 11:00:00,0.092,0.000,4.708,4.800
2019-01-05 11:15:00,0.052,0.000,4.148,4.200
2019-01-05 11:30:00,0.032,0.000,4.768,4.800
2019-01-05 11:45:00,0.012,0.000,4.188,4.200
2019-01-05 12:00:00,0.012,0.000,4.208,4.220
2019-01-05 12:15:00,0.052,0.000,4.748,4.800
2019-01-05 12:30:00,0.072,0.000,4.128,4.200
2019-01-05 12:45:00,0.012,0.000,4.788,4.800
2019-01-05 13:00:00,0.012,0.000,4.208,4.220
2019-01-05 13:15:00,0.000,0.000,4.832,4.832
2019-01-05 13:30:00,0.000,0.000,4.232,4.232
2019-01-05 13:45:00,0.000,0.000,4.840,4.840
2019-01-05 14:00:00,0.000,0.000,4.232,4.232
2019-01-05 14:15:00,0.000,0.000,4.232,4.232
2019-01-05 14:30:00,0.000,0.000,4.840,4.840
2019-01-05 14:45:00,0.000,0.000,4.232,4.232
2019-01-05 15:00:00,0.000,0.000,4.832,4.832
2019-01-05 15:15:00,0.000,0.000,4.232,4.232
2019-01-05 15:30:00,0.000,0.000,4.232,4.232
2019-01-05 15:45:00,0.000,0.000,4.832,4.832
2019-01-05 16:00:00,0.000,0.000,4.240,4.240
2019-01-05 16:15:00,0.000,0.000,4.832,4.832
2019-01-05 16:30:00,0.000,0.000,4.232,4.232
2019-01-05 16:45:00,0.000,0.000,4.840,4.840
2019-01-05 17:00:00,0.000,0.000,4.232,4.232
2019-01-05 17:15:00,0.000,0.000,4.832,4.832
2019-01-05 17:30:00,0.000,0.000,4.820,4.820
2019-01-05 17:45:00,0.000,0.000,5.412,5.412
2019-01-05 18:00:00,0.000,0.000,4.812,4.812
2019-01-05 18:15:00,0.000,0.000,4.812,4.812
2019-01-05 18:30:00,0.000,0.000,4.820,4.820
2019-01-05 18:45:00,0.000,0.000,4.812,4.812
2019-01-05 19:00:00,0.000,0.000,4.812,4.812
2019-01-05 19:15:00,0.000,0.000,4.812,4.812
2019-01-05 19:30:00,0.000,0.000,4.820,4.820
2019-01-05 19:45:00,0.000,0.000,4.812,4.812
2019-01-05 20:00:00,0.000,0.000,4.812,4.812
2019-01-05 20:15:00,0.000,0.000,4.812,4.812
2019-01-05 20:30:00,0.000,0.000,4.820,4.820
2019-01-05 20:45:00,0.000,0.000,4.812,4.812
2019-01-05 21:00:00,0.000,0.000,5.412,5.412
2019-01-05 21:15:00,0.000,0.000,4.812,4.812
2019-01-05 21:30:00,0.000,0.000,4.820,4.820
2019-01-05 21:45:00,0.000,0.000,4.812,4.812
2019-01-05 22:00:00,0.000,0.000,4.812,4.812
2019-01-05 22:15:00,0.000,0.000,4.212,4.212
2019-01-05 22:30:00,0.000,0.000,4.212,4.212
2019-01-05 22:45:00,0.000,0.000,4.220,4.220
2019-01-05 23:00:00,0.000,0.000,4.212,4.212
2019-01-05 23:15:00,0.000,0.000,4.812,4.812
2019-01-05 23:30:00,0.000,0.000,4.212,4.212
2019-01-05 23:45:00,0.000,0.000,4.220,4.220
